recipe_name,ingredients,Cuisine,URL,image-url
Mutton Matar Keema Recipe -Minced Mutton With Green Peas,1-1/2 cups green peas (matar) 4 onions - sliced sunflower oil - as required 1/2 cup ginger - finely sliced 1 tablespoon ajwain (carom seeds) 2 tablespoons red chilli powder 1/4 cup coriander (dhania) leaves - finely chopped 5 potatoes (aloo) - cut into half 10 cloves garlic 1 teaspoon turmeric powder (haldi) 1-1/2 inch cinnamon stick (dalchini) 2-1/2 tablespoons coriander powder (dhania) 4 black cardamom (badi elaichi) salt - as required 4 dry red chillies 6 black pepper powder 100 grams curd (dahi / yogurt) 4 cardamom (elaichi) pods/seeds 2 bay leaf (tej patta) 750 grams mutton - minced 4 green chillies - finely chopped 4 cloves (laung),North Indian Recipes,https://www.archanaskitchen.com/mutton-matar-keema-recipe-minced-mutton-with-green-peas,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Shaheen_Ali/MUTTON_KEEMA_MATAR.jpg
Cheesy Garlic Broccoli Nuggets Recipe,1/4 cup whole wheat bread crumbs salt - to taste 1-1/2 cups broccoli - florets 2 tablespoons corn flour 1 tablespoon nutralite cheesy garlic mayo 1/2 cup mozzarella cheese nutralite garlic & oregano spread - for pan roasting,Indian,https://www.archanaskitchen.com/broccoli-nuggets-recipe,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/Cheesy_Garlic_Broccoli_Nugget_recipe-5.jpg
Lauki Burfi With Paneer Recipe - Bottle Gourd Fudge With Cottage Cheese,3/4 cup sugar 1 teaspoon cardamom powder (elaichi) 250 gram chenna (homemade cottage cheese) 1 tablespoon ghee - for cooking 1/2 tablespoon slivered almonds (badam) 1 teaspoon ghee - or butter for greasing 1 kg bottle gourd (lauki),Indian,https://www.archanaskitchen.com/lauki-burfi-with-paneer-recipe-bottle-gourd-fudge-with-cottage-cheese,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Nusrath_Jahan/Lauki_Burfi_Recipe_Bottle_Gourd_Milk_Fudge_Archanas_Kitchen_Indian_Sweets-1.jpg
Delhi Style Matar Chaat Recipe - Spicy & Tangy Green Peas Chaat,1/2 teaspoon cumin powder (jeera) 1 teaspoon amchur (dry mango powder) 1/2 teaspoon turmeric powder (haldi) 1 green chilli - finely chopped 2 sprig coriander (dhania) leaves - finely chopped salt - to taste lemon - extract from lemon 1 teaspoon red chilli powder 1 onion - finely chopped 2 bay leaves (tej patta) 1 teaspoon fennel seeds (saunf) 1 cup dried green peas (vatana) - soaked for 1 hour 1 inch ginger - finely chopped 2 inch ginger - cut into thin strips 1/2 cup tomatoes - chopped 1/2 inch cinnamon stick (dalchini),North Indian Recipes,https://www.archanaskitchen.com/delhi-style-matar-chaat-matra-recipe-spicy-tangy-dry-green-peas-curry-curry-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Delhi_Style_Matar_Chaat_Matra_Recipe_Spicy__Tangy_Dry_Green_Peas_Curry_Curry_Recipe.jpg
Rajma Saagwala (Dry Kidney Beans And Spinach Stir Fry) Recipe,5 garlic - cloves 1 green chilli - finely chopped salt - to taste 1 teaspoon cumin seeds (jeera) 1 cup rajma (large kidney beans) - boiled asafoetida (hing) - a pinch 1/2 teaspoon garam masala powder 1 onion - finely chopped 2 cups spinach leaves (palak) - roughly chopped 1/4 teaspoon turmeric powder (haldi) sunflower oil - as required,North Indian Recipes,https://www.archanaskitchen.com/rajma-saagwala-dry-kidney-beans-and-spinach-stir-fry-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Nithya_Anantham/Rajma_Saagwala_Dry_Kidney_Beans_and_Spinach_Stir_Fry.jpg
Garlic Methi Raita Recipe,water - as required salt - to taste 1 cup methi leaves (fenugreek leaves) - fresh and finely chopped 1 cup curd (dahi / yogurt) - whisked black salt (kala namak) - to taste 4 garlic - chopped 1/2 tablespoon chaat masala powder 1 tablespoon sunflower oil 2 garlic - chopped 1/4 tablespoon kashmiri red chilli powder 1 teaspoon sunflower oil 1/2 tablespoon cumin powder (jeera),Indian,https://www.archanaskitchen.com/methi-raita-flavoured-with-garlic-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/pooja/Methi_raita_recipe-1.jpg
Saunf Wali Hari Gobi Sabzi (Recipe In Hindi), oil - as per use  1/2 cup green chutney  1/2 cup curd 1 cabbage - chop  red chili powder  2 bay leaves  1 teaspoon fennel  1 teaspoon coriander powder  salt  1/2 teaspoon turmeric powder  2 tomatoes - finely chopped  1 ginger,North Indian Recipes,https://www.archanaskitchen.com/saunf-wali-hari-gobi-sabzi-recipe-cauliflower-spiced-with-fennel-and-green-chutney-in-hindi,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Vegetables_Gravy/Saunf_Wali_Hari_Gobi_Sabzi_Cauliflower_Curry_with_Fennel_Mint_Chutney-4.jpg
Moong Dal Khichdi Recipe For Babies And Toddlers Over 10 Months,1/4 cup rice 1 carrot (gajjar) - finely chopped 3 green beans (french beans) - finely chopped 1/4 teaspoon cumin seeds (jeera) 1 teaspoon ghee salt - a pinch 1/4 cup yellow moong dal (split) 1/4 teaspoon asafoetida (hing),Indian,https://www.archanaskitchen.com/moong-dal-khichdi-recipe-for-babies-and-toddlers-over-10-months,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sandhya-archanaskitchen.com/Moong_Dal_Khichdi_For_Babies_And_Toddlers_Over_9_months_1600.jpg
Matar Keema Recipe, 1 tablespoon ginger garlic paste  water - used  1 teaspoon red chilli powder  1 onion - finely chopped  1 potato - boiled and mashed  1/2 cup cheese - pinch  1 tomato - finely chopped / 2 teaspoon rye  salt - used  oil - used  coriander leaves - a little  1/2 teaspoon turmeric powder 1 cup green peas - boiled and mashed  1/2 teaspoon garam masala powder  asafoetida - a pinch  1 teaspoon coriander powder,North Indian Recipes,https://www.archanaskitchen.com/matar-keema-recipe-in-hindi,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Pooja_Thakur/Matar_Keema_Recipe_Green_Peas_Gravy_With_Vegetables.jpg
 Cabbage Palya (Recipe In Hindi),2 cups cabbage - finely chopped  2 tablespoons mustard oil  1/4 cup coconut - grated  2 green chillies - finely chopped  asafetida - a pinch  3 tablespoons garlic - grated  1 teaspoon mustard  3/4 cup onion - finely chopped  2 tablespoons green coriander - chopped   curry leaves - little  salt - as per use  1 tomato - finely chopped,South Indian Recipes,https://www.archanaskitchen.com/cabbage-palya-recipe-in-hindi,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Gauravi_Vinay/Cabbage_Palya.jpg
Foxtail Millet Nippattu Recipe,2 tablespoons raw peanuts (moongphali) - roasted 1/2 cup dill leaves - finely chopped 1-2 cups hot water salt - to taste 1 teaspoon dessicated coconut 2 teaspoons dry red chillies - finely crushed 1 tablespoon butter - sizzling hot melted 1 tablespoon cumin seeds (jeera) 1 cup rice flour 1 cup foxtail millet flour 1 tablespoon sesame seeds (til seeds) 3 cups sunflower oil - to deep fry 1 cup gram flour (besan) 1/4 teaspoon asafoetida (hing),South Indian Recipes,https://www.archanaskitchen.com/foxtail-millet-nippattu-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Reshma_Seetharam/Foxtail_millet_nippattu.jpg
 Pudina Quinoa Recipe, 1 onion - finely chopped  6 cloves garlic - finely chopped  1/4 mint leaves - finely chopped  1 green chili - chopped 1 cup kinua  1 inch cinnamon  2 cardamom  1 tsp ghee  2 long  salt,Indian,https://www.archanaskitchen.com/pudina-quinoa-recipe-in-hindi,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2019/Pudina_Quinoa_Pulao_Recipe_6_1600.jpg
Puli Inji Recipe - Tamarind and Ginger Chutney,salt - to taste 1/4 teaspoon mustard seeds 1/4 teaspoon red chilli powder 3 sprig curry leaves - finely chopped 2 tablespoons ginger - chopped 1/4 teaspoon methi seeds (fenugreek seeds) 1/4 teaspoon asafoetida (hing) 1/4 teaspoon turmeric powder (haldi) 2 tablespoons green chillies - chopped 1 cup tamarind water - from 40 grams of tamarind 3 tablespoons jaggery 1 tablespoon sesame (gingelly) oil,South Indian Recipes,https://www.archanaskitchen.com/puli-ingi-recipe,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2019/Puli_Inji_Recipe_-_Tamarind_and_Ginger_Chutney_9_1600.jpg
Pakki Mutton Biryani Recipe,mixed spices - 2-3 bay leaves 1-1/2 cups basmati rice - washed and soaked in water for 30 minutes 2-3 tablespoons sunflower oil 1 kg mutton - cut into small pieces 3 teaspoons red chilli powder salt - to taste 3-4 tablespoons ghee 2 onions - sliced very thin for garnishing 1 onion - chopped 3 tablespoons ginger garlic paste 5-6 saffron strands - soaked in 2 tablespoons of warm milk 4 tablespoons biryani masala 1/2 cup curd (dahi / yogurt) 4 green chillies - chopped 1 coriander (dhania) leaves - bunch 1/2 teaspoon cumin seeds (jeera) 1/2 lemon,Indian,https://www.archanaskitchen.com/pakki-mutton-biryani-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Pooja_Nadkarni/Pakki_Goat_Biryani.jpg
Garlic Tikki Recipe,1/2 cup paneer (homemade cottage cheese) - grated 10 cloves garlic - finely chopped salt - to taste 1 tablespoon coriander (dhania) leaves - finely chopped 7 potatoes (aloo) - boiled 10 cashew nuts - finely chopped 1 onion - finely chopped 2 green chillies - finely chopped 1/4 teaspoon red chilli powder 1 tablespoon corn flour sunflower oil - for frying,North Indian Recipes,https://www.archanaskitchen.com/lehsuni-tikki-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/nithya.anantham/Lehsooni_Tikki_Recipe.jpg
Kadai Vegetable Sabzi Recipe (Mixed Vegetable Saute with Spices),1 onion - diced 1/2 cup homemade tomato puree -  or 2 large tomatoes diced 1 green bell pepper (capsicum) - diced 3 cloves garlic - grated sunflower oil - for cooking salt - to taste 1 inch ginger - grated 1 teaspoon coriander powder (dhania) 100 grams green beans (french beans) - cut into 1 inch pieces 1/2 teaspoon garam masala powder 1 teaspoon red chilli powder 1 tablespoon kasuri methi (dried fenugreek leaves) 1 tablespoon butter 2 carrots (gajjar) - diced or sliced 1 teaspoon cardamom powder (elaichi) 200 grams cauliflower (gobi) - small florets steamed 1 teaspoon turmeric powder (haldi),North Indian Recipes,https://www.archanaskitchen.com/kadai-vegetable-sabzi-recipe-mixed-vegetable-saute-with-spices,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Vegetables_Dry/Mixed_Kadai_Vegetable_Sabzi_North_Indian_Recipe-20.jpg
Besan And Green Pea Cheela Recipe,1/4 cup coriander (dhania) leaves water - as required 1/4 cup gram flour (besan) salt - to taste ginger - a small piece garam masala powder - pinch 1/4 teaspoon fennel seeds (saunf) - powdered 2 green chillies - finely chopped 1/4 teaspoon red chilli powder 1/2 cup green peas (matar) 1/2 teaspoon ajwain (carom seeds) 3 cloves garlic 1 onion 1 teaspoon sunflower oil 1/4 teaspoon sesame seeds (til seeds),North Indian Recipes,https://www.archanaskitchen.com/besan-and-green-pea-cheela-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Waagmi_Soni/besan_green_pea_cheela_1600.jpg
Chaat Masala Recipe,1 tablespoon coriander (dhania) seeds salt - to taste 4 tablespoons cumin seeds (jeera) 3 tablespoons amchur (dry mango powder) 2 teaspoons black salt (kala namak) 1 tablespoon whole black peppercorns 1/2 teaspoon asafoetida (hing),Indian,https://www.archanaskitchen.com/chaat-masala-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Pooja_Thakur/Chaat_Maslaa_Powder-1_1600.jpg
Spiced Buttermilk With Coriander And Ginger Recipe,water - as required 2 cups curd (dahi / yogurt) 2 sprig coriander (dhania) leaves - chopped salt - to taste 1 inch ginger - minced or grated,Indian,https://www.archanaskitchen.com/spiced-butter-milk-with-coriander-and-ginger-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Spiced_Butter_Milk_with_Coriander_and_Ginger_Recipe.jpg
Makai Ka Cheela Recipe - Delicious Corn Cheela Recipe,salt - to taste 2 green chillies - finely chopped 1 onion - finely chopped coriander (dhania) leaves - a small bunch finely chopped 1 teaspoon ginger - grated 2 cups sweet corn sunflower oil - for making chillas 3 tablespoons gram flour (besan),North Indian Recipes,https://www.archanaskitchen.com/makai-ka-cheela-recipe-delicious-corn-cheela-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/nithya.anantham/Makkai_Ka_Chilla_Recipe_Sweet_Corn_Savory_Crepes.jpg
Coriander Tamarind Millet Rice Recipe,1 dry red chilli salt - to taste 8 curry leaves 6 sprig coriander (dhania) leaves - chopped (leave bit for garnishing) 1/2 teaspoon white urad dal (split) 1/2 cup foxtail millet - little 2 green chillies - adjustable 1/4 teaspoon mustard seeds tamarind - extracted (1/2 a lemon size) 1/2 teaspoon chana dal (bengal gram dal) asafoetida (hing) - a pinch 3 cloves garlic 1/4 teaspoon turmeric powder (haldi) 1/4 teaspoon cumin powder (jeera) sunflower oil - as needed 2 tablespoons raw peanuts (moongphali),Indian,https://www.archanaskitchen.com/coriander-tamarind-millet-rice-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/gauravi/CorianderTamarind_Millet_rice.jpg
Kadai Chicken Recipe - Chicken Cooked With Onion And Capsicum,1 onion - sliced 1 onion - diced sunflower oil 1 green bell pepper (capsicum) - diced 2 dry red chilli 1 inch ginger - chopped 1 cup homemade tomato puree 1 teaspoon cumin seeds (jeera) 300 grams chicken breasts - cut into chunks 2 teaspoon garam masala powder salt - to taste 2 sprig coriander (dhania) leaves - chopped 1 tablespoon fresh cream 1/4 teaspoon turmeric powder (haldi) 4 cloves garlic - chopped 2 teaspoons red chilli powder,North Indian Recipes,https://www.archanaskitchen.com/kadai-chicken-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Kadai_Chicken_Recipe_.jpg
Mixed Millet And Lentils Adai Recipe,1/2 cup green moong dal (whole) 1 teaspoon asafoetida (hing) 1/4 cup arhar dal (split toor dal) water - as required 2 sprig curry leaves 1/2 cup jowar seeds 1/4 cup masoor dal (whole) salt - to taste 2 teaspoon cumin seeds (jeera) 1/2 cup kodo millet 1/2 cup white urad dal (whole) 1/2 cup yellow moong dal (split) 1 teaspoon sunflower oil - + extra oil for cooking adai 1 onion 1/2 cup bajra flour ( pearl millet) 4 tablespoon coriander (dhania) leaves - chopped 6-8 dry red chillies 2 tablespoons seeraga (jeeraga) samba rice 1/2 cup chana dal (bengal gram dal),South Indian Recipes,https://www.archanaskitchen.com/mixed-millet-and-lentils-adai-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Jyothi_Rajesh/Mixed_Millet_and_Lentils_Adai.jpg
Baby Corn & Tomato Masala Bath-Rice Spiced With Pav Bhaji Masala,1 tablespoon lemon juice 1 tablespoon pav bhaji masala salt - to taste 2 teaspoons garam masala powder 1 teaspoon cumin seeds (jeera) 1-1/2 cups baby corn - sliced 4 cloves garlic - finely chopped 1 tomato - finely chopped 1-1/2 cups cooked rice - cooled completely 1 onion - finely chopped 1/4 cup coriander (dhania) leaves - finely chopped 1 tablespoon sunflower oil 1 inch ginger - finely chopped 2 teaspoons cumin powder (jeera),North Indian Recipes,https://www.archanaskitchen.com/baby-corn-and-tomato-mixed-rice-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sneha-archanaskitchen.com/Baby_Corn_and_Tomato_Mixed_Rice_Recipe_.jpg
Healthy Tomato Carrot Onion Soup Recipe,7 cloves garlic - chopped 1 carrot (gajjar) - thinly sliced 1/2 tablespoon sugar - optional salt - to taste 1 teaspoon whole black peppercorns - crushed 1 onion - chopped 7 tomatoes - chopped 1 tablespoon sunflower oil,Indian,https://www.archanaskitchen.com/healthy-no-cream-tomato-carrot-onion-soup-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/pooja/Tomato_Carrot_Onion_SoupHealthyno_cream_added.jpg
Ragi Appam Recipe - A Healthy Twist To The Classic Kerala Appam,3/4 cup ragi seeds 1/8 cup white urad dal (split) 1 teaspoon salt 1/4 teaspoon yellow fenugreek seeds 1/2 teaspoon confectioners sugar 1/8 cup red poha (flattened red rice) 1/4 cup idli rice 1/2 cup broken raw rice,South Indian Recipes,https://www.archanaskitchen.com/ragi-appam-recipe,https://www.archanaskitchen.com/images/archanaskitchen/0-Affiliate-Articles/Kerala_Ragi_Appam_Recipe_1_1600.jpg
Broccoli Paratha Recipe,1 tablespoon coriander powder (dhania) water - as required 1 teaspoon cumin powder (jeera) sunflower oil - or ghee for frying paratha 1 teaspoon garam masala powder salt - to taste 1 teaspoon red chilli powder salt - as per taste 2 cups whole wheat flour 1 onion 1 teaspoon sunflower oil 500 grams broccoli,North Indian Recipes,https://www.archanaskitchen.com/broccoli-paratha-recipe,https://www.archanaskitchen.com/images/archanaskitchen/0-Affiliate-Articles/Broccoli_Paratha_original.jpg
Homemade Sev Recipe - Gram Flour Vermicelli Snack,1/2 teaspoon turmeric powder (haldi) sunflower oil - (sunflower oil) for deep frying salt - to taste 1/2 cup water 4 tablespoons sunflower oil 2 cups gram flour (besan) 1/2 teaspoon asafoetida (hing),Indian,https://www.archanaskitchen.com/homemade-sev-recipe-gram-flour-vermicelli-snack,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Tea_Time_Snacks/Homemade_Sev_Recipe-1.jpg
Vegetarian Malai Kebab Recipe,1 green chilli - finely chopped (adjustable) 1 chaat masala powder 1 cup paneer (homemade cottage cheese) - grated 1 rice flour - rice powder salt - to taste 1 garam masala powder 1 potato (aloo) - boiled and grated 1 onion - finely chopped 1/2 cup milk powder 1 inch ginger - finely chopped 3 coriander (dhania) leaves - finely chopped sunflower oil - as required,North Indian Recipes,https://www.archanaskitchen.com/vegetarian-malai-kebab-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/gayatrii.singh-gmail.com/unnamed.jpg
Curd Oats Recipe,1 green chilli - finely chopped 3 tablespoons instant oats (oatmeal) 1/2 teaspoon mustard seeds salt - to taste 1-1/2 cup curd (dahi / yogurt) - beaten to a smooth consistency 1 cup water 1/2 teaspoon chana dal (bengal gram dal) pinch asafoetida (hing) 1 teaspoon sunflower oil 1 inch ginger - finely chopped 1 sprig curry leaves,Indian,https://www.archanaskitchen.com/curd-oats-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Nithya_Anantham/Curd_Oats_Recipe.jpg
Baked Vermicelli Malpua Recipe,1/4 cup water - approximately 1 cup semiya (vermicelli) 1 teaspoon ghee pistachios - a handful 1/2 teaspoon cardamom powder (elaichi) 1/2 cup milk 1 pinch baking soda 1 teaspoon fennel seeds (saunf) 1 tablespoon whole wheat flour 1 teaspoon sunflower oil 1 tablespoon gulab jamun mix 1/2 cup sugar 1 tablespoon milk powder 1/4 cup paneer (homemade cottage cheese),Indian,https://www.archanaskitchen.com/baked-vermicelli-malpua-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/priyanjali/Baked_vermicelli_malpua_recipe_edited.jpg
